accumulated_power,activity_type,cadence,cycle_length16,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,power,stance_time,stance_time_balance,stance_time_percent,step_length,timestamp,unknown_107,unknown_134,unknown_135,unknown_136,unknown_140,unknown_143,unknown_90,vertical_oscillation,vertical_ratio
448133,running,76,66.03,4085.22,21.399999999999977,1.465,0.0,135,603851008,-40669076,211,330.0,,,578.0,2026-06-16 07:42:49+00:00,1,,36,135,1631,80,2,70.1,12.13
448362,running,76,66.03,4087.36,21.399999999999977,1.596,0.5,134,603851012,-40668637,229,323.0,,,621.0,2026-06-16 07:42:50+00:00,1,,31,134,1776,80,2,72.5,11.67
448609,running,77,66.03,4089.37,21.600000000000023,1.736,0.0,134,603851043,-40668325,247,320.0,,,676.0,2026-06-16 07:42:51+00:00,1,,31,134,1932,80,2,75.7,11.2
448860,running,77,66.03,4091.42,21.600000000000023,1.764,0.5,134,603851065,-40667975,251,315.0,,,678.0,2026-06-16 07:42:52+00:00,1,,31,134,1963,80,2,75.6,11.15
449112,running,79,66.03,4093.72,21.600000000000023,1.764,0.5,134,603851000,-40667506,252,311.0,,,669.0,2026-06-16 07:42:53+00:00,1,,31,134,1948,80,2,74.8,11.17
449362,running,80,66.03,4096.07,21.799999999999955,1.773,0.5,135,603850960,-40667141,250,307.0,,,664.0,2026-06-16 07:42:54+00:00,1,,10,135,1958,80,2,74.1,11.15
449619,running,80,66.03,4098.99,21.799999999999955,1.847,0.5,135,603850920,-40666665,257,305.0,,,692.0,2026-06-16 07:42:55+00:00,1,,10,135,2041,80,2,75.7,10.93
449882,running,80,66.03,4101.74,21.799999999999955,1.894,0.5,135,603850828,-40666203,263,304.0,,,710.0,2026-06-16 07:42:56+00:00,1,,10,135,2092,80,2,76.7,10.8
450171,running,80,66.03,4103.7,22.0,2.081,0.5,135,603850849,-40665902,289,297.0,,,770.0,2026-06-16 07:42:57+00:00,1,,10,135,2298,80,2,79.0,10.26
450461,running,80,63.55,4106.46,22.200000000000045,2.081,0.5,135,603850814,-40665400,290,297.0,,,770.0,2026-06-16 07:42:58+00:00,1,,10,135,2315,80,2,79.0,10.26
450752,running,81,63.55,4109.15,22.200000000000045,2.09,0.5,135,603850783,-40664966,291,293.0,,,764.0,2026-06-16 07:42:59+00:00,1,,10,135,2325,80,2,78.2,10.23
451044,running,81,63.55,4111.51,22.399999999999977,2.09,0.5,135,603850744,-40664598,292,293.0,,,764.0,2026-06-16 07:43:00+00:00,1,,10,135,2325,80,2,78.2,10.23
451330,running,81,63.55,4113.95,22.399999999999977,2.09,0.5,135,603850736,-40664181,286,296.0,,,774.0,2026-06-16 07:43:01+00:00,1,,10,135,2325,80,2,79.5,10.27
451618,running,80,60.75,4116.03,22.600000000000023,2.09,0.5,135,603850702,-40663833,288,296.0,,,774.0,2026-06-16 07:43:02+00:00,1,,10,135,2325,80,2,79.5,10.27
451904,running,80,60.75,4118.43,22.600000000000023,2.071,0.5,135,603850693,-40663456,286,297.0,,,767.0,2026-06-16 07:43:03+00:00,1,,10,135,2288,80,2,78.9,10.29
452187,running,81,59.24,4120.84,22.600000000000023,2.025,0.0,136,603850661,-40662985,283,298.0,,,749.0,2026-06-16 07:43:04+00:00,1,,5,136,2237,80,2,78.1,10.41
452470,running,81,59.24,4122.62,22.799999999999955,2.025,0.5,135,603850694,-40662732,283,298.0,,,749.0,2026-06-16 07:43:05+00:00,1,,5,135,2237,80,2,78.1,10.41
452754,running,81,59.24,4125.59,22.799999999999955,2.034,0.5,135,603850726,-40662205,284,298.0,,,753.0,2026-06-16 07:43:06+00:00,1,,5,135,2247,80,2,78.2,10.38
453044,running,82,59.24,4127.89,23.0,2.081,0.5,136,603850732,-40661830,290,293.0,,,761.0,2026-06-16 07:43:07+00:00,1,,6,136,2298,80,2,78.1,10.26
453339,running,83,59.24,4130.12,23.0,2.109,0.0,136,603850721,-40661467,295,290.0,,,762.0,2026-06-16 07:43:08+00:00,1,,6,136,2342,80,2,77.2,10.13
453634,running,83,59.24,4133.03,23.200000000000045,2.109,0.5,136,603850772,-40660947,295,290.0,,,762.0,2026-06-16 07:43:09+00:00,1,,6,136,2342,80,2,77.2,10.13
453928,running,83,59.24,4135.59,23.200000000000045,2.109,0.5,136,603850778,-40660558,294,290.0,,,762.0,2026-06-16 07:43:10+00:00,1,,6,136,2342,80,2,77.2,10.13
454230,running,83,59.24,4137.91,23.200000000000045,2.183,0.5,136,603850806,-40660203,302,288.0,,,789.0,2026-06-16 07:43:11+00:00,1,,6,136,2425,80,2,78.6,9.97
454531,running,83,59.24,4140.35,23.200000000000045,2.183,0.5,137,603850749,-40659734,301,288.0,,,789.0,2026-06-16 07:43:12+00:00,1,,11,137,2425,80,2,78.6,9.97
454832,running,81,59.24,4142.4,23.399999999999977,2.183,0.5,137,603850758,-40659451,301,294.0,,,808.0,2026-06-16 07:43:13+00:00,1,,11,137,2400,80,2,81.2,10.05
455131,running,81,59.24,4144.62,23.399999999999977,2.183,0.5,137,603850779,-40659079,299,294.0,,,808.0,2026-06-16 07:43:14+00:00,1,,11,137,2400,80,2,81.2,10.05
455425,running,81,59.24,4146.41,23.399999999999977,2.165,0.5,137,603850732,-40658709,294,292.0,,,791.0,2026-06-16 07:43:15+00:00,1,,11,137,2379,80,2,79.4,10.02
455718,running,81,59.14,4148.6,23.600000000000023,2.155,0.5,137,603850726,-40658375,293,292.0,,,788.0,2026-06-16 07:43:16+00:00,1,,11,137,2369,80,2,79.3,10.05
456005,running,81,58.35,4151.64,23.600000000000023,2.118,0.5,137,603850722,-40657839,287,293.0,,,774.0,2026-06-16 07:43:17+00:00,1,,11,137,2328,80,2,78.5,10.14
456292,running,81,58.2,4153.74,23.799999999999955,2.127,0.5,137,603850731,-40657502,287,296.0,,,787.0,2026-06-16 07:43:18+00:00,1,,11,137,2307,80,2,79.9,10.14
456582,running,81,56.29,4155.91,23.799999999999955,2.155,0.5,138,603850764,-40657171,290,295.0,,,798.0,2026-06-16 07:43:19+00:00,1,,19,138,2338,80,2,80.6,10.09
456871,running,82,56.29,4158.41,23.799999999999955,2.155,0.5,138,603850779,-40656688,289,292.0,,,788.0,2026-06-16 07:43:20+00:00,1,,19,138,2338,80,2,79.3,10.05
457160,running,82,56.21,4160.56,24.0,2.155,0.5,138,603850839,-40656356,289,292.0,,,788.0,2026-06-16 07:43:21+00:00,1,,19,138,2338,80,2,79.3,10.05
457447,running,82,52.33,4163.36,24.0,2.155,0.5,138,603850900,-40655891,287,292.0,,,788.0,2026-06-16 07:43:22+00:00,1,,19,138,2338,80,2,79.3,10.05
457734,running,81,50.0,4165.8,24.0,2.165,0.5,138,603850928,-40655489,287,295.0,,,801.0,2026-06-16 07:43:23+00:00,1,,19,138,2344,80,2,80.7,10.06
458028,running,81,50.0,4167.97,24.0,2.221,0.5,137,603851011,-40655186,294,293.0,,,822.0,2026-06-16 07:43:24+00:00,1,,24,137,2405,80,2,82.0,9.97
458320,running,82,0.0,4170.73,24.200000000000045,2.221,0.5,138,603851070,-40654684,292,290.0,,,812.0,2026-06-16 07:43:25+00:00,1,,26,138,2405,80,2,80.6,9.93
458612,running,82,50.0,4173.08,24.200000000000045,2.23,0.5,138,603851128,-40654318,292,287.0,,,806.0,2026-06-16 07:43:26+00:00,1,,26,138,2415,80,2,79.4,9.86
458906,running,83,50.0,4175.48,24.200000000000045,2.249,0.0,138,603851170,-40653932,294,287.0,,,812.0,2026-06-16 07:43:27+00:00,1,,26,138,2435,80,2,79.6,9.8
459198,running,83,50.0,4177.56,24.399999999999977,2.249,0.5,138,603851203,-40653517,292,287.0,,,812.0,2026-06-16 07:43:28+00:00,1,,26,138,2423,80,2,79.6,9.8
459489,running,83,50.0,4179.94,24.399999999999977,2.249,0.5,138,603851270,-40653189,291,287.0,,,812.0,2026-06-16 07:43:29+00:00,1,,26,138,2423,80,2,79.6,9.8
459778,running,83,50.0,4182.76,24.600000000000023,2.239,0.5,138,603851291,-40652674,289,287.0,,,809.0,2026-06-16 07:43:30+00:00,1,,26,138,2413,80,2,79.5,9.83
460067,running,84,49.68,4185.15,24.600000000000023,2.239,0.0,138,603851379,-40652310,289,284.0,,,799.0,2026-06-16 07:43:31+00:00,1,,26,138,2413,80,2,78.3,9.79
460358,running,84,49.68,4187.26,24.600000000000023,2.258,0.0,138,603851450,-40652000,291,284.0,,,806.0,2026-06-16 07:43:32+00:00,1,,26,138,2433,80,2,78.5,9.73
460651,running,83,49.68,4189.98,24.799999999999955,2.267,0.5,137,603851482,-40651510,293,286.0,,,819.0,2026-06-16 07:43:33+00:00,1,,23,137,2433,80,2,80.1,9.78
460946,running,83,49.68,4192.21,24.799999999999955,2.267,0.5,138,603851508,-40651122,295,286.0,,,819.0,2026-06-16 07:43:34+00:00,1,,23,138,2433,80,2,80.1,9.78
461242,running,82,49.68,4194.72,24.799999999999955,2.277,0.5,138,603851577,-40650755,296,286.0,,,822.0,2026-06-16 07:43:35+00:00,1,,23,138,2443,80,2,80.2,9.75
461538,running,81,49.68,4197.14,24.799999999999955,2.277,0.5,138,603851611,-40650303,296,292.0,,,843.0,2026-06-16 07:43:36+00:00,1,,23,138,2443,80,2,82.9,9.84
461833,running,80,49.68,4199.17,25.0,2.286,0.5,138,603851675,-40650006,295,292.0,,,846.0,2026-06-16 07:43:37+00:00,1,,23,138,2453,80,2,83.0,9.81
462126,running,80,49.68,4201.79,25.0,2.286,0.5,138,603851726,-40649554,293,292.0,,,846.0,2026-06-16 07:43:38+00:00,1,,23,138,2444,80,2,83.0,9.81
462419,running,81,49.68,4204.28,25.0,2.295,0.5,138,603851761,-40649153,293,292.0,,,850.0,2026-06-16 07:43:39+00:00,1,,23,138,2454,80,2,83.1,9.78
462711,running,82,0.0,4206.43,25.0,2.295,0.5,138,603851846,-40648854,292,289.0,,,839.0,2026-06-16 07:43:40+00:00,1,,23,138,2454,80,2,81.8,9.74
463002,running,82,49.68,4209.12,25.0,2.295,0.5,138,603851894,-40648341,291,289.0,,,839.0,2026-06-16 07:43:41+00:00,1,,23,138,2454,80,2,81.8,9.74
463294,running,82,49.68,4211.48,25.200000000000045,2.305,0.5,138,603851995,-40648020,292,288.0,,,843.0,2026-06-16 07:43:42+00:00,1,,23,138,2464,80,2,82.2,9.75
463585,running,82,49.68,4213.9,25.200000000000045,2.314,0.5,137,603852070,-40647613,291,285.0,,,836.0,2026-06-16 07:43:43+00:00,1,,18,137,2467,80,2,80.9,9.68
463877,running,83,49.68,4216.29,25.399999999999977,2.314,0.0,137,603852109,-40647183,292,285.0,,,836.0,2026-06-16 07:43:44+00:00,1,,18,137,2467,80,2,80.9,9.68
464170,running,83,49.68,4218.94,25.399999999999977,2.314,0.5,137,603852224,-40646826,293,285.0,,,836.0,2026-06-16 07:43:45+00:00,1,,18,137,2467,80,2,80.9,9.68
464463,running,83,49.68,4221.83,25.399999999999977,2.314,0.5,138,603852340,-40646312,293,285.0,,,836.0,2026-06-16 07:43:46+00:00,1,,21,138,2467,80,2,80.9,9.68
464755,running,84,49.68,4224.34,25.399999999999977,2.333,0.5,138,603852446,-40645975,292,282.0,,,833.0,2026-06-16 07:43:47+00:00,1,,21,138,2471,80,2,79.8,9.58
465046,running,84,49.68,4226.96,25.399999999999977,2.351,0.0,138,603852565,-40645568,291,281.0,,,839.0,2026-06-16 07:43:48+00:00,1,,21,138,2491,80,2,80.3,9.56
465337,running,84,49.68,4229.63,25.399999999999977,2.361,0.0,138,603852646,-40645097,291,281.0,,,843.0,2026-06-16 07:43:49+00:00,1,,21,138,2500,80,2,80.4,9.54
465629,running,84,49.68,4232.29,25.399999999999977,2.361,0.0,137,603852765,-40644797,292,281.0,,,843.0,2026-06-16 07:43:50+00:00,1,,19,137,2500,80,2,80.4,9.54
465922,running,84,49.68,4235.09,25.600000000000023,2.379,0.5,138,603853007,-40644383,293,281.0,,,849.0,2026-06-16 07:43:51+00:00,1,,16,138,2520,80,2,80.6,9.48
466215,running,84,49.68,4237.45,25.600000000000023,2.389,0.5,138,603853164,-40644096,293,280.0,,,853.0,2026-06-16 07:43:52+00:00,1,,16,138,2517,80,2,81.0,9.49
466510,running,83,49.3,4239.63,25.600000000000023,2.398,0.5,137,603853343,-40643874,295,283.0,,,866.0,2026-06-16 07:43:53+00:00,1,,14,137,2527,80,2,82.4,9.51
466805,running,83,49.3,4241.92,25.799999999999955,2.398,0.5,138,603853557,-40643590,295,283.0,,,866.0,2026-06-16 07:43:54+00:00,1,,15,138,2527,80,2,82.4,9.51
467099,running,83,47.75,4243.91,25.799999999999955,2.398,0.5,138,603853742,-40643471,294,283.0,,,866.0,2026-06-16 07:43:55+00:00,1,,15,138,2527,80,2,82.4,9.51
467391,running,84,47.75,4246.0,25.799999999999955,2.398,0.5,138,603853939,-40643274,292,280.0,,,856.0,2026-06-16 07:43:56+00:00,1,,15,138,2527,80,2,81.1,9.47
467683,running,84,47.75,4248.69,26.0,2.389,0.5,137,603854188,-40643138,292,280.0,,,853.0,2026-06-16 07:43:57+00:00,1,,18,137,2517,80,2,81.0,9.49
467976,running,84,49.3,4250.82,26.0,2.389,0.0,138,603854392,-40643110,293,280.0,,,853.0,2026-06-16 07:43:58+00:00,1,,19,138,2517,80,2,81.0,9.49
468270,running,82,49.68,4253.47,26.0,2.389,0.5,138,603854638,-40642924,294,286.0,,,873.0,2026-06-16 07:43:59+00:00,1,,19,138,2517,80,2,83.7,9.58
468565,running,81,49.68,4255.06,26.200000000000045,2.389,0.5,138,603854817,-40642876,295,286.0,,,873.0,2026-06-16 07:44:00+00:00,1,,19,138,2517,80,2,83.7,9.58
468863,running,81,49.3,4257.08,26.200000000000045,2.389,0.5,138,603855030,-40642858,298,286.0,,,873.0,2026-06-16 07:44:01+00:00,1,,19,138,2517,80,2,83.7,9.58
469161,running,81,47.75,4259.51,26.399999999999977,2.37,0.5,138,603855317,-40642763,298,287.0,,,867.0,2026-06-16 07:44:02+00:00,1,,19,138,2498,80,2,83.2,9.59
469458,running,81,47.75,4261.63,26.399999999999977,2.351,0.5,138,603855544,-40642758,297,287.0,,,860.0,2026-06-16 07:44:03+00:00,1,,19,138,2499,80,2,83.0,9.65
469757,running,81,47.75,4263.88,26.600000000000023,2.351,0.5,138,603855800,-40642728,299,287.0,,,860.0,2026-06-16 07:44:04+00:00,1,,19,138,2499,80,2,83.0,9.65
470057,running,82,47.75,4266.51,26.600000000000023,2.342,0.5,138,603856091,-40642612,300,287.0,,,856.0,2026-06-16 07:44:05+00:00,1,,19,138,2489,80,2,82.9,9.68
470359,running,82,49.3,4268.72,26.600000000000023,2.342,0.5,138,603856314,-40642477,302,287.0,,,856.0,2026-06-16 07:44:06+00:00,1,,19,138,2489,80,2,82.9,9.68
470662,running,81,50.0,4270.96,26.799999999999955,2.351,0.5,138,603856565,-40642286,303,287.0,,,860.0,2026-06-16 07:44:07+00:00,1,,19,138,2499,80,2,83.0,9.65
470968,running,81,50.0,4273.41,26.799999999999955,2.351,0.5,139,603856802,-40642031,306,287.0,,,860.0,2026-06-16 07:44:08+00:00,1,,31,139,2546,80,2,83.0,9.65
471277,running,81,66.95,4275.82,27.0,2.351,0.5,138,603856997,-40641924,309,287.0,,,860.0,2026-06-16 07:44:09+00:00,1,,32,138,2546,80,2,83.0,9.65
471588,running,81,68.41,4279.14,27.200000000000045,2.351,0.5,139,603857300,-40641574,311,287.0,,,860.0,2026-06-16 07:44:10+00:00,1,,33,139,2546,80,2,83.0,9.65
471901,running,81,68.41,4281.56,27.399999999999977,2.351,0.5,139,603857479,-40641356,313,287.0,,,860.0,2026-06-16 07:44:11+00:00,1,,33,139,2546,80,2,83.0,9.65
472222,running,81,68.41,4283.57,27.399999999999977,2.379,0.5,139,603857659,-40641133,321,290.0,,,881.0,2026-06-16 07:44:12+00:00,1,,33,139,2593,80,2,84.7,9.61
472543,running,81,68.41,4286.14,27.600000000000023,2.379,0.5,139,603857880,-40640735,321,287.0,,,870.0,2026-06-16 07:44:13+00:00,1,,33,139,2593,80,2,83.3,9.57
472864,running,81,68.41,4288.51,27.600000000000023,2.379,0.5,139,603858081,-40640507,321,287.0,,,870.0,2026-06-16 07:44:14+00:00,1,,33,139,2593,80,2,83.3,9.57
473185,running,81,68.41,4291.21,27.799999999999955,2.379,0.5,139,603858219,-40640134,321,287.0,,,870.0,2026-06-16 07:44:15+00:00,1,,33,139,2593,80,2,83.3,9.57
473506,running,82,68.41,4294.0,27.799999999999955,2.379,0.5,140,603858378,-40639660,321,287.0,,,870.0,2026-06-16 07:44:16+00:00,1,,38,140,2614,80,2,83.3,9.57
473831,running,82,68.41,4296.54,27.799999999999955,2.389,0.5,140,603858511,-40639312,325,286.0,,,873.0,2026-06-16 07:44:17+00:00,1,,38,140,2624,80,2,83.7,9.58
474159,running,82,68.41,4299.7,28.0,2.398,0.5,140,603858653,-40638741,328,286.0,,,877.0,2026-06-16 07:44:18+00:00,1,,38,140,2634,80,2,83.8,9.55
474488,running,83,68.41,4302.89,28.0,2.407,0.0,140,603858813,-40638335,329,283.0,,,870.0,2026-06-16 07:44:19+00:00,1,,38,140,2644,80,2,82.5,9.48
474819,running,83,68.41,4305.43,28.200000000000045,2.426,0.0,140,603858958,-40638019,331,282.0,,,876.0,2026-06-16 07:44:20+00:00,1,,38,140,2665,80,2,83.0,9.47
475151,running,82,68.41,4308.25,28.200000000000045,2.454,0.5,141,603859073,-40637486,332,285.0,,,897.0,2026-06-16 07:44:21+00:00,1,,42,141,2696,80,2,84.7,9.43
475482,running,82,68.41,4310.54,28.200000000000045,2.454,0.5,141,603859197,-40637201,331,285.0,,,897.0,2026-06-16 07:44:22+00:00,1,,42,141,2696,80,2,84.7,9.43
475811,running,82,68.41,4313.08,28.200000000000045,2.463,0.5,141,603859293,-40636787,329,282.0,,,890.0,2026-06-16 07:44:23+00:00,1,,42,141,2706,80,2,83.3,9.36
476139,running,82,68.41,4315.55,28.399999999999977,2.473,0.5,141,603859387,-40636387,328,281.0,,,893.0,2026-06-16 07:44:24+00:00,1,,42,141,2716,80,2,83.8,9.37
476462,running,83,68.41,4317.73,28.399999999999977,2.473,0.0,142,603859437,-40636025,323,281.0,,,893.0,2026-06-16 07:44:25+00:00,1,,48,142,2658,80,2,83.8,9.37
476783,running,82,68.41,4320.38,28.399999999999977,2.473,0.5,142,603859478,-40635556,321,284.0,,,904.0,2026-06-16 07:44:26+00:00,1,,48,142,2658,80,2,85.2,9.42
477102,running,81,68.41,4322.84,28.399999999999977,2.473,0.5,142,603859549,-40635137,319,284.0,,,904.0,2026-06-16 07:44:27+00:00,1,,48,142,2658,80,2,85.2,9.42
477419,running,81,68.41,4325.16,28.600000000000023,2.473,0.5,142,603859610,-40634762,317,284.0,,,904.0,2026-06-16 07:44:28+00:00,1,,48,142,2658,80,2,85.2,9.42
477734,running,81,68.41,4327.71,28.600000000000023,2.473,0.5,142,603859595,-40634328,315,284.0,,,904.0,2026-06-16 07:44:29+00:00,1,,48,142,2658,80,2,85.2,9.42
478050,running,81,68.41,4329.63,28.600000000000023,2.482,0.5,142,603859506,-40633970,316,287.0,,,919.0,2026-06-16 07:44:30+00:00,1,,48,142,2663,80,2,86.8,9.44
478365,running,81,68.41,4331.77,28.799999999999955,2.473,0.0,142,603859504,-40633641,315,288.0,,,915.0,2026-06-16 07:44:31+00:00,1,,48,142,2653,80,2,86.3,9.43
478680,running,80,68.41,4334.43,28.799999999999955,2.473,0.5,142,603859432,-40633126,315,288.0,,,915.0,2026-06-16 07:44:32+00:00,1,,48,142,2653,80,2,86.3,9.43
478992,running,80,68.41,4337.24,28.799999999999955,2.473,0.5,143,603859386,-40632735,312,288.0,,,915.0,2026-06-16 07:44:33+00:00,1,,54,143,2653,80,2,86.3,9.43
479303,running,80,68.41,4339.61,28.799999999999955,2.473,0.5,142,603859375,-40632366,311,288.0,,,915.0,2026-06-16 07:44:34+00:00,1,,55,142,2613,80,2,86.3,9.43
479612,running,80,68.41,4342.19,28.799999999999955,2.473,0.5,142,603859422,-40631886,309,288.0,,,915.0,2026-06-16 07:44:35+00:00,1,,55,142,2613,80,2,86.3,9.43
479919,running,81,68.41,4344.01,28.799999999999955,2.473,0.5,143,603859539,-40631619,307,288.0,,,915.0,2026-06-16 07:44:36+00:00,1,,55,143,2613,80,2,86.3,9.43
480222,running,81,68.41,4346.65,28.799999999999955,2.473,0.5,142,603859548,-40631146,303,288.0,,,915.0,2026-06-16 07:44:37+00:00,1,,53,142,2613,80,2,86.3,9.43
480523,running,81,68.41,4348.93,28.799999999999955,2.473,0.5,142,603859517,-40630792,301,288.0,,,915.0,2026-06-16 07:44:38+00:00,1,,53,142,2613,80,2,86.3,9.43
480821,running,81,68.41,4350.72,28.799999999999955,2.473,0.5,142,603859547,-40630505,298,288.0,,,915.0,2026-06-16 07:44:39+00:00,1,,53,142,2613,80,2,86.3,9.43
481116,running,81,0.0,4352.79,28.799999999999955,2.473,0.5,142,603859637,-40630143,295,284.0,,,904.0,2026-06-16 07:44:40+00:00,1,,53,142,2613,80,2,85.2,9.42
481407,running,82,68.41,4354.59,28.799999999999955,2.463,0.5,142,603859617,-40629825,291,282.0,,,890.0,2026-06-16 07:44:41+00:00,1,,53,142,2603,80,2,83.3,9.36
481694,running,82,68.41,4355.87,28.799999999999955,2.454,0.5,142,603859713,-40629633,287,282.0,,,886.0,2026-06-16 07:44:42+00:00,1,,53,142,2593,80,2,83.3,9.39
481978,running,82,68.41,4357.96,28.799999999999955,2.445,0.5,142,603859745,-40629240,284,285.0,,,894.0,2026-06-16 07:44:43+00:00,1,,53,142,2583,80,2,84.6,9.46
482258,running,81,68.41,4359.7,28.799999999999955,2.435,0.5,142,603859769,-40628927,280,285.0,,,890.0,2026-06-16 07:44:44+00:00,1,,53,142,2574,80,2,84.5,9.48
482534,running,81,68.41,4361.42,28.799999999999955,2.435,0.5,142,603859865,-40628691,276,289.0,,,901.0,2026-06-16 07:44:45+00:00,1,,53,142,2488,80,2,85.6,9.49
482804,running,80,68.41,4363.26,28.799999999999955,2.398,0.5,142,603859886,-40628350,270,293.0,,,899.0,2026-06-16 07:44:46+00:00,1,,53,142,2450,80,2,86.4,9.61
483068,running,79,68.41,4365.17,28.799999999999955,2.361,0.5,142,603859896,-40627968,264,297.0,,,896.0,2026-06-16 07:44:47+00:00,1,,53,142,2412,80,2,87.2,9.73
483323,running,78,66.95,4366.9,28.600000000000023,2.295,0.5,142,603859949,-40627718,255,299.0,,,871.0,2026-06-16 07:44:48+00:00,1,,53,142,2345,80,2,85.7,9.83
483573,running,78,62.55,4369.03,28.600000000000023,2.267,0.5,142,603859983,-40627380,250,300.0,,,861.0,2026-06-16 07:44:49+00:00,1,,53,142,2316,80,2,85.0,9.88
483819,running,78,62.55,4371.13,28.799999999999955,2.23,0.5,141,603859959,-40627038,246,300.0,,,846.0,2026-06-16 07:44:50+00:00,1,,60,141,2278,80,1,84.6,9.99
484065,running,78,62.55,4372.52,28.799999999999955,2.23,0.5,141,603859995,-40626834,246,304.0,,,857.0,2026-06-16 07:44:51+00:00,1,,60,141,2269,80,1,85.7,10.0
484309,running,78,62.55,4374.01,28.799999999999955,2.221,0.5,141,603860016,-40626569,244,305.0,,,854.0,2026-06-16 07:44:52+00:00,1,,60,141,2259,80,1,85.3,9.98
484542,running,80,62.55,4375.6,28.799999999999955,2.118,0.5,141,603859995,-40626232,233,299.0,,,794.0,2026-06-16 07:44:53+00:00,1,,60,141,2155,80,1,81.1,10.22
484768,running,80,62.55,4377.29,28.799999999999955,2.053,0.5,140,603859999,-40625998,226,301.0,,,769.0,2026-06-16 07:44:54+00:00,1,,58,140,2088,80,1,79.7,10.35
484990,running,79,62.55,4379.12,28.799999999999955,2.006,0.5,140,603860000,-40625658,222,306.0,,,761.0,2026-06-16 07:44:55+00:00,1,,58,140,2041,80,1,79.7,10.47
485211,running,79,60.64,4381.14,28.799999999999955,2.006,0.5,140,603859953,-40625286,221,306.0,,,761.0,2026-06-16 07:44:56+00:00,1,,58,140,2041,80,1,79.7,10.47
485432,running,79,57.47,4383.13,28.799999999999955,2.006,0.5,140,603859978,-40625004,221,306.0,,,761.0,2026-06-16 07:44:57+00:00,1,,58,140,2037,80,1,79.7,10.47
485657,running,79,56.35,4384.99,28.799999999999955,2.043,0.5,139,603859986,-40624687,225,305.0,,,775.0,2026-06-16 07:44:58+00:00,1,,57,139,2075,80,1,80.5,10.38
485884,running,79,56.19,4387.21,28.799999999999955,2.043,0.5,139,603859950,-40624258,227,301.0,,,766.0,2026-06-16 07:44:59+00:00,1,,57,139,2075,80,1,79.6,10.38
486111,running,80,55.18,4389.1,28.799999999999955,2.043,0.5,139,603859989,-40623989,227,301.0,,,766.0,2026-06-16 07:45:00+00:00,1,,57,139,2075,80,1,79.6,10.38
486339,running,80,55.18,4391.49,28.799999999999955,2.053,0.5,139,603860019,-40623600,228,301.0,,,769.0,2026-06-16 07:45:01+00:00,1,,57,139,2084,80,1,79.7,10.35
486569,running,79,50.49,4393.9,28.600000000000023,2.081,0.5,139,603859961,-40623169,230,304.0,,,790.0,2026-06-16 07:45:02+00:00,1,,57,139,2113,80,1,81.4,10.3
486804,running,79,50.49,4396.07,28.799999999999955,2.109,0.5,139,603859935,-40622853,235,303.0,,,800.0,2026-06-16 07:45:03+00:00,1,,57,139,2145,80,1,82.1,10.25
487046,running,79,52.09,4398.63,28.799999999999955,2.155,0.5,138,603859887,-40622386,242,302.0,,,818.0,2026-06-16 07:45:04+00:00,1,,56,138,2193,80,1,83.0,10.14
487287,running,79,50.18,4400.78,28.600000000000023,2.155,0.5,138,603859831,-40622039,241,302.0,,,818.0,2026-06-16 07:45:05+00:00,1,,56,138,2193,80,1,83.0,10.14
487534,running,80,50.18,4402.61,28.600000000000023,2.211,0.5,138,603859852,-40621748,247,294.0,,,819.0,2026-06-16 07:45:06+00:00,1,,56,138,2250,80,1,81.5,9.96
487780,running,81,50.18,4404.91,28.799999999999955,2.211,0.5,138,603859849,-40621305,246,290.0,,,809.0,2026-06-16 07:45:07+00:00,1,,56,138,2250,80,1,80.5,9.96
